repair_day_idx,turbine_id,component,severity,rf,age_before_wk,age_after_wk,rel_before,rel_after,hazard_before,hazard_after,strategy
33,1,Gearbox,Minor Repair,0.35,19.5,12.68,0.9711,0.9901,0.00376,0.00197,S2_WeatherCTV
104,1,Pitch/Hydraulic System,Minor Repair,0.35,44.58,28.97,0.7931,0.9241,0.013,0.00681,S2_WeatherCTV
177,1,Grease/Oil/Cooling Liquid,Minor Repair,0.35,73.96,48.07,0.4397,0.7559,0.02778,0.01456,S2_WeatherCTV
189,1,Sensors,Minor Repair,0.35,47.3,30.75,0.7643,0.9125,0.01421,0.00745,S2_WeatherCTV
200,1,Service Items,Minor Repair,0.35,66.05,42.93,0.5383,0.8098,0.02344,0.01228,S2_WeatherCTV
360,1,Service Items,Minor Repair,0.35,65.93,42.85,0.5398,0.8106,0.02338,0.01225,S2_WeatherCTV
393,1,Electrical Components,Minor Repair,0.35,91.08,59.2,0.2508,0.6243,0.03796,0.01989,S2_WeatherCTV
413,1,Controls,Minor Repair,0.35,74.94,48.71,0.4277,0.7488,0.02833,0.01485,S2_WeatherCTV
507,1,Service Items,Minor Repair,0.35,63.85,41.51,0.566,0.8238,0.02228,0.01168,S2_WeatherCTV
576,1,Gearbox,Minor Repair,0.35,89.68,58.29,0.2644,0.6356,0.03709,0.01944,S2_WeatherCTV
579,1,Yaw System,Minor Repair,0.35,95.14,61.84,0.2138,0.5913,0.04053,0.02124,S2_WeatherCTV
604,1,Yaw System,Minor Repair,0.35,65.84,42.8,0.5409,0.8111,0.02333,0.01223,S2_WeatherCTV
620,1,Blades,Minor Repair,0.35,105.82,68.78,0.1337,0.5039,0.04754,0.02491,S2_WeatherCTV
683,1,Service Items,Minor Repair,0.35,66.51,43.23,0.5325,0.8068,0.02369,0.01241,S2_WeatherCTV
854,1,Tower/Foundation,Minor Repair,0.35,128.85,83.75,0.0372,0.3258,0.06387,0.03347,S2_WeatherCTV
884,1,Hub,Major Repair,0.55,145.85,65.63,0.0112,0.5436,0.07692,0.02322,S2_WeatherCTV
904,1,Pumps/Motors,Major Repair,0.55,144.73,65.13,0.0123,0.5499,0.07604,0.02295,S2_WeatherCTV
909,1,Pitch/Hydraulic System,Major Repair,0.55,143.97,64.79,0.013,0.5542,0.07545,0.02278,S2_WeatherCTV
976,1,Contactor/Circuit/Relay,Minor Repair,0.35,180.22,117.14,0.0005,0.0747,0.10566,0.05537,S2_WeatherCTV
994,1,Generator,Minor Repair,0.35,172.13,111.88,0.0011,0.0989,0.09863,0.05169,S2_WeatherCTV
1065,1,Gearbox,Minor Repair,0.35,126.29,82.09,0.0437,0.3442,0.06198,0.03248,S2_WeatherCTV
1084,1,Controls,Minor Repair,0.35,141.71,92.11,0.0154,0.2411,0.07367,0.03861,S2_WeatherCTV
19,2,Gearbox,Minor Repair,0.35,28.81,18.73,0.9251,0.9738,0.00676,0.00354,S2_WeatherCTV
95,2,Controls,Minor Repair,0.35,31.76,20.64,0.9055,0.9667,0.00782,0.0041,S2_WeatherCTV
200,2,Service Items,Minor Repair,0.35,49.18,31.97,0.7436,0.904,0.01506,0.00789,S2_WeatherCTV
289,2,Electrical Components,Minor Repair,0.35,88.23,57.35,0.2788,0.6472,0.03619,0.01897,S2_WeatherCTV
360,2,Service Items,Minor Repair,0.35,54.97,35.73,0.6762,0.8752,0.0178,0.00933,S2_WeatherCTV
499,2,Grease/Oil/Cooling Liquid,Minor Repair,0.35,123.07,79.99,0.0531,0.368,0.05962,0.03125,S2_WeatherCTV
511,2,Service Items,Minor Repair,0.35,56.73,36.87,0.6548,0.8657,0.01866,0.00978,S2_WeatherCTV
519,2,Blades,Minor Repair,0.35,101.45,65.94,0.1635,0.5396,0.04463,0.02339,S2_WeatherCTV
633,2,Transformer,Minor Repair,0.35,128.44,83.49,0.0382,0.3287,0.06357,0.03332,S2_WeatherCTV
670,2,Yaw System,Minor Repair,0.35,127.04,82.58,0.0417,0.3388,0.06254,0.03277,S2_WeatherCTV
684,2,Service Items,Minor Repair,0.35,61.87,40.22,0.5909,0.8359,0.02126,0.01114,S2_WeatherCTV
698,2,Yaw System,Minor Repair,0.35,85.58,55.63,0.3062,0.6682,0.03457,0.01812,S2_WeatherCTV
704,2,Pitch/Hydraulic System,Minor Repair,0.35,111.79,72.66,0.0994,0.4555,0.05162,0.02705,S2_WeatherCTV
732,2,Electrical Components,Minor Repair,0.35,118.35,76.93,0.0698,0.4039,0.05623,0.02947,S2_WeatherCTV
739,2,Transformer,Minor Repair,0.35,98.49,64.02,0.1861,0.5639,0.04269,0.02237,S2_WeatherCTV
743,2,Controls,Minor Repair,0.35,112.64,73.22,0.0951,0.4487,0.05221,0.02736,S2_WeatherCTV
819,2,Gearbox,Major Replacement,0.9,132.73,13.27,0.0289,0.9889,0.06678,0.00211,S2_WeatherCTV
954,2,Sensors,Major Repair,0.55,161.46,72.66,0.0031,0.4556,0.0896,0.02705,S2_WeatherCTV
974,2,Yaw System,Minor Repair,0.35,94.63,61.51,0.2184,0.5955,0.0402,0.02107,S2_WeatherCTV
1004,2,Blades,Minor Repair,0.35,130.94,85.11,0.0325,0.3111,0.06544,0.03429,S2_WeatherCTV
1047,2,Generator,Minor Repair,0.35,157.46,102.35,0.0044,0.157,0.08629,0.04522,S2_WeatherCTV
1071,2,Generator,Major Repair,0.55,105.35,47.41,0.1367,0.7631,0.04722,0.01426,S2_WeatherCTV
109,3,Generator,Major Repair,0.55,68.64,30.89,0.5057,0.9115,0.02483,0.0075,S2_WeatherCTV
200,3,Service Items,Minor Repair,0.35,69.65,45.28,0.4929,0.7859,0.02539,0.0133,S2_WeatherCTV
360,3,Service Items,Minor Repair,0.35,68.28,44.38,0.5102,0.7952,0.02464,0.01291,S2_WeatherCTV
455,3,Blades,Minor Repair,0.35,71.52,46.49,0.4696,0.773,0.02642,0.01384,S2_WeatherCTV
460,3,Controls,Minor Repair,0.35,81.59,53.03,0.3498,0.6992,0.03219,0.01687,S2_WeatherCTV
484,3,Gearbox,Major Repair,0.55,100.73,45.33,0.1688,0.7853,0.04416,0.01333,S2_WeatherCTV
512,3,Service Items,Minor Repair,0.35,66.38,43.15,0.5341,0.8077,0.02362,0.01238,S2_WeatherCTV
525,3,Contactor/Circuit/Relay,Minor Repair,0.35,91.45,59.44,0.2474,0.6214,0.03819,0.02001,S2_WeatherCTV
616,3,Controls,Minor Repair,0.35,75.03,48.77,0.4266,0.7481,0.02838,0.01488,S2_WeatherCTV
645,3,Pitch/Hydraulic System,Minor Repair,0.35,108.3,70.39,0.1186,0.4837,0.04922,0.02579,S2_WeatherCTV
651,3,Contactor/Circuit/Relay,Minor Repair,0.35,77.44,50.34,0.3978,0.7305,0.02976,0.0156,S2_WeatherCTV
731,3,Yaw System,Minor Repair,0.35,156.22,101.54,0.0049,0.1628,0.08528,0.04469,S2_WeatherCTV
752,3,Gearbox,Minor Repair,0.35,83.33,54.16,0.3304,0.6858,0.03322,0.01741,S2_WeatherCTV
805,3,Generator,Major Repair,0.55,129.89,58.45,0.0348,0.6336,0.06465,0.01952,S2_WeatherCTV
901,3,Pitch/Hydraulic System,Minor Repair,0.35,106.39,69.16,0.1301,0.4992,0.04793,0.02512,S2_WeatherCTV
935,3,Sensors,Minor Repair,0.35,179.17,116.46,0.0005,0.0775,0.10474,0.05489,S2_WeatherCTV
940,3,Pumps/Motors,Minor Repair,0.35,149.69,97.3,0.0083,0.1957,0.07998,0.04191,S2_WeatherCTV
943,3,Electrical Components,Minor Repair,0.35,173.73,112.93,0.001,0.0937,0.10001,0.05241,S2_WeatherCTV
1074,3,Controls,Major Repair,0.55,111.77,50.3,0.0995,0.7309,0.05161,0.01558,S2_WeatherCTV
152,4,Gearbox,Minor Repair,0.35,68.61,44.6,0.506,0.7929,0.02482,0.01301,S2_WeatherCTV
201,4,Service Items,Minor Repair,0.35,48.66,31.63,0.7494,0.9064,0.01482,0.00777,S2_WeatherCTV
313,4,Gearbox,Major Replacement,0.9,67.6,6.76,0.5188,0.9979,0.02427,0.00077,S2_WeatherCTV
340,4,Pitch/Hydraulic System,Minor Repair,0.35,83.15,54.05,0.3324,0.6872,0.03311,0.01735,S2_WeatherCTV
342,4,Electrical Components,Minor Repair,0.35,66.2,43.03,0.5364,0.8088,0.02352,0.01233,S2_WeatherCTV
361,4,Service Items,Minor Repair,0.35,54.63,35.51,0.6802,0.877,0.01763,0.00924,S2_WeatherCTV
446,4,Generator,Minor Repair,0.35,80.8,52.52,0.3587,0.7052,0.03172,0.01662,S2_WeatherCTV
485,4,Hub,Minor Repair,0.35,84.59,54.99,0.3167,0.6759,0.03398,0.01781,S2_WeatherCTV
512,4,Service Items,Minor Repair,0.35,57.51,37.38,0.6452,0.8614,0.01905,0.00998,S2_WeatherCTV
526,4,Contactor/Circuit/Relay,Minor Repair,0.35,122.18,79.42,0.056,0.3746,0.05898,0.03091,S2_WeatherCTV
541,4,Pumps/Motors,Minor Repair,0.35,122.07,79.35,0.0563,0.3754,0.0589,0.03087,S2_WeatherCTV
656,4,Sensors,Minor Repair,0.35,147.79,96.06,0.0097,0.206,0.07846,0.04112,S2_WeatherCTV
674,4,Contactor/Circuit/Relay,Minor Repair,0.35,98.42,63.97,0.1866,0.5645,0.04264,0.02235,S2_WeatherCTV
696,4,Pitch/Hydraulic System,Minor Repair,0.35,104.05,67.63,0.1453,0.5184,0.04635,0.02429,S2_WeatherCTV
703,4,Pitch/Hydraulic System,Minor Repair,0.35,68.63,44.61,0.5058,0.7928,0.02483,0.01301,S2_WeatherCTV
724,4,Controls,Minor Repair,0.35,106.13,68.99,0.1317,0.5013,0.04775,0.02502,S2_WeatherCTV
735,4,Yaw System,Minor Repair,0.35,142.79,92.81,0.0142,0.2346,0.07452,0.03905,S2_WeatherCTV
747,4,Generator,Minor Repair,0.35,95.52,62.09,0.2106,0.5882,0.04077,0.02137,S2_WeatherCTV
751,4,Grease/Oil/Cooling Liquid,Minor Repair,0.35,132.82,86.33,0.0287,0.2982,0.06685,0.03503,S2_WeatherCTV
797,4,Tower/Foundation,Minor Repair,0.35,124.83,81.14,0.0478,0.3549,0.06091,0.03192,S2_WeatherCTV
916,4,Pumps/Motors,Minor Repair,0.35,120.35,78.23,0.0623,0.3885,0.05766,0.03022,S2_WeatherCTV
917,4,Yaw System,Minor Repair,0.35,118.81,77.23,0.068,0.4003,0.05656,0.02964,S2_WeatherCTV
961,4,Generator,Minor Repair,0.35,92.09,59.86,0.2413,0.6162,0.03859,0.02023,S2_WeatherCTV
986,4,Gearbox,Major Replacement,0.9,101.76,10.18,0.1612,0.9942,0.04483,0.00142,S2_WeatherCTV
1041,4,Transformer,Minor Repair,0.35,188.38,122.44,0.0002,0.0551,0.11291,0.05917,S2_WeatherCTV
1066,4,Generator,Minor Repair,0.35,73.86,48.01,0.4409,0.7566,0.02772,0.01453,S2_WeatherCTV
1082,4,Pitch/Hydraulic System,Minor Repair,0.35,96.61,62.8,0.2014,0.5793,0.04147,0.02173,S2_WeatherCTV
1084,4,Controls,Minor Repair,0.35,118.99,77.34,0.0673,0.3989,0.05668,0.02971,S2_WeatherCTV
175,5,Generator,Minor Repair,0.35,75.2,48.88,0.4246,0.7469,0.02848,0.01492,S2_WeatherCTV
201,5,Service Items,Minor Repair,0.35,59.22,38.49,0.6241,0.8516,0.0199,0.01043,S2_WeatherCTV
223,5,Grease/Oil/Cooling Liquid,Minor Repair,0.35,61.12,39.73,0.6004,0.8405,0.02087,0.01094,S2_WeatherCTV
232,5,Generator,Major Repair,0.55,56.88,25.6,0.653,0.9437,0.01873,0.00566,S2_WeatherCTV
233,5,Safety,Minor Repair,0.35,86.67,56.34,0.2947,0.6596,0.03524,0.01847,S2_WeatherCTV
338,5,Generator,Major Repair,0.55,40.6,18.27,0.8324,0.9754,0.0113,0.00341,S2_WeatherCTV
361,5,Service Items,Minor Repair,0.35,61.49,39.97,0.5957,0.8382,0.02106,0.01104,S2_WeatherCTV
402,5,Pitch/Hydraulic System,Minor Repair,0.35,106.92,69.5,0.1268,0.4949,0.04829,0.0253,S2_WeatherCTV
494,5,Grease/Oil/Cooling Liquid,Minor Repair,0.35,78.73,51.17,0.3826,0.7209,0.03051,0.01599,S2_WeatherCTV
515,5,Tower/Foundation,Major Repair,0.55,89.14,40.11,0.2697,0.8369,0.03675,0.01109,S2_WeatherCTV
515,5,Gearbox,Minor Repair,0.35,107.93,70.15,0.1208,0.4867,0.04897,0.02566,S2_WeatherCTV
525,5,Service Items,Minor Repair,0.35,62.97,40.93,0.5771,0.8292,0.02182,0.01144,S2_WeatherCTV
585,5,Hub,Minor Repair,0.35,124.88,81.17,0.0476,0.3545,0.06094,0.03194,S2_WeatherCTV
589,5,Electrical Components,Minor Repair,0.35,104.77,68.1,0.1404,0.5124,0.04684,0.02455,S2_WeatherCTV
598,5,Heaters/Coolers,Minor Repair,0.35,115.18,74.87,0.0831,0.4286,0.05399,0.02829,S2_WeatherCTV
605,5,Grease/Oil/Cooling Liquid,Minor Repair,0.35,66.17,43.01,0.5367,0.809,0.02351,0.01232,S2_WeatherCTV
766,5,Generator,Major Replacement,0.9,78.27,7.83,0.388,0.997,0.03024,0.00096,S2_WeatherCTV
788,5,Blades,Minor Repair,0.35,131.48,85.46,0.0313,0.3074,0.06584,0.0345,S2_WeatherCTV
853,5,Blades,Minor Repair,0.35,93.46,60.75,0.2287,0.605,0.03946,0.02068,S2_WeatherCTV
920,5,Pumps/Motors,Major Repair,0.55,139.09,62.59,0.0186,0.5819,0.07164,0.02163,S2_WeatherCTV
926,5,Power Supply/Converter,Minor Repair,0.35,158.01,102.7,0.0042,0.1545,0.08674,0.04546,S2_WeatherCTV
928,5,Controls,Minor Repair,0.35,187.03,121.57,0.0002,0.058,0.11171,0.05854,S2_WeatherCTV
937,5,Pitch/Hydraulic System,Minor Repair,0.35,145.5,94.58,0.0116,0.2188,0.07665,0.04017,S2_WeatherCTV
1065,5,Gearbox,Major Repair,0.55,148.15,66.67,0.0094,0.5305,0.07876,0.02377,S2_WeatherCTV
106,6,Gearbox,Minor Repair,0.35,28.96,18.82,0.9242,0.9735,0.00681,0.00357,S2_WeatherCTV
201,6,Service Items,Minor Repair,0.35,74.84,48.64,0.429,0.7495,0.02827,0.01482,S2_WeatherCTV
363,6,Service Items,Minor Repair,0.35,71.64,46.57,0.4682,0.7722,0.02648,0.01388,S2_WeatherCTV
480,6,Grease/Oil/Cooling Liquid,Minor Repair,0.35,76.31,49.6,0.4112,0.7388,0.02911,0.01526,S2_WeatherCTV
510,6,Tower/Foundation,Major Repair,0.55,116.86,52.59,0.0759,0.7045,0.05517,0.01665,S2_WeatherCTV
526,6,Service Items,Minor Repair,0.35,70.57,45.87,0.4815,0.7796,0.02589,0.01357,S2_WeatherCTV
528,6,Controls,Minor Repair,0.35,107.81,70.08,0.1214,0.4876,0.04889,0.02562,S2_WeatherCTV
541,6,Gearbox,Minor Repair,0.35,80.82,52.54,0.3585,0.7051,0.03173,0.01663,S2_WeatherCTV
544,6,Pitch/Hydraulic System,Minor Repair,0.35,103.7,67.41,0.1476,0.5212,0.04612,0.02417,S2_WeatherCTV
631,6,Hub,Major Repair,0.55,130.17,58.58,0.0341,0.632,0.06486,0.01958,S2_WeatherCTV
642,6,Hub,Major Repair,0.55,59.58,26.81,0.6196,0.9371,0.02008,0.00606,S2_WeatherCTV
646,6,Pitch/Hydraulic System,Minor Repair,0.35,81.41,52.91,0.3519,0.7006,0.03208,0.01681,S2_WeatherCTV
775,6,Generator,Minor Repair,0.35,131.04,85.18,0.0323,0.3105,0.06551,0.03433,S2_WeatherCTV
790,6,Controls,Minor Repair,0.35,106.08,68.95,0.132,0.5018,0.04771,0.025,S2_WeatherCTV
810,6,Controls,Minor Repair,0.35,71.95,46.77,0.4644,0.77,0.02665,0.01397,S2_WeatherCTV
828,6,Blades,Minor Repair,0.35,137.21,89.19,0.0212,0.2692,0.07019,0.03678,S2_WeatherCTV
839,6,Gearbox,Minor Repair,0.35,94.54,61.45,0.2192,0.5963,0.04014,0.02104,S2_WeatherCTV
870,6,Sensors,Major Repair,0.55,161.6,72.72,0.003,0.4549,0.08971,0.02708,S2_WeatherCTV
914,6,Pitch/Hydraulic System,Minor Repair,0.35,89.91,58.44,0.2621,0.6337,0.03724,0.01951,S2_WeatherCTV
932,6,Contactor/Circuit/Relay,Minor Repair,0.35,132.68,86.24,0.0289,0.2992,0.06675,0.03498,S2_WeatherCTV
937,6,Heaters/Coolers,Minor Repair,0.35,154.06,100.14,0.0058,0.1732,0.08351,0.04376,S2_WeatherCTV
956,6,Pitch/Hydraulic System,Major Repair,0.55,64.44,29.0,0.5586,0.9239,0.02259,0.00682,S2_WeatherCTV
1009,6,Hub,Minor Repair,0.35,79.81,51.88,0.3701,0.7128,0.03114,0.01632,S2_WeatherCTV
1018,6,Generator,Minor Repair,0.35,120.18,78.12,0.0629,0.3898,0.05754,0.03015,S2_WeatherCTV
1093,6,Generator,Major Repair,0.55,88.12,39.65,0.2799,0.8412,0.03612,0.0109,S2_WeatherCTV
201,7,Service Items,Minor Repair,0.35,56.34,36.62,0.6595,0.8678,0.01847,0.00968,S2_WeatherCTV
235,7,Heaters/Coolers,Minor Repair,0.35,47.56,30.92,0.7614,0.9113,0.01433,0.00751,S2_WeatherCTV
245,7,Gearbox,Major Replacement,0.9,81.77,8.18,0.3478,0.9967,0.03229,0.00102,S2_WeatherCTV
363,7,Service Items,Minor Repair,0.35,59.62,38.75,0.6191,0.8493,0.02011,0.01054,S2_WeatherCTV
377,7,Sensors,Major Repair,0.55,100.42,45.19,0.1711,0.7868,0.04395,0.01327,S2_WeatherCTV
463,7,Controls,Minor Repair,0.35,110.74,71.98,0.1049,0.464,0.05089,0.02667,S2_WeatherCTV
478,7,Pitch/Hydraulic System,Minor Repair,0.35,77.78,50.56,0.3937,0.7279,0.02996,0.0157,S2_WeatherCTV
510,7,Generator,Minor Repair,0.35,109.13,70.93,0.1138,0.477,0.04979,0.02609,S2_WeatherCTV
526,7,Service Items,Minor Repair,0.35,62.75,40.79,0.5799,0.8306,0.02171,0.01138,S2_WeatherCTV
576,7,Generator,Minor Repair,0.35,79.93,51.96,0.3686,0.7118,0.03121,0.01636,S2_WeatherCTV
580,7,Contactor/Circuit/Relay,Minor Repair,0.35,126.14,81.99,0.0441,0.3453,0.06187,0.03242,S2_WeatherCTV
618,7,Electrical Components,Minor Repair,0.35,101.47,65.95,0.1634,0.5395,0.04464,0.02339,S2_WeatherCTV
656,7,Blades,Minor Repair,0.35,139.91,90.94,0.0175,0.2521,0.07228,0.03788,S2_WeatherCTV
674,7,Grease/Oil/Cooling Liquid,Minor Repair,0.35,147.97,96.18,0.0095,0.205,0.07861,0.04119,S2_WeatherCTV
680,7,Safety,Minor Repair,0.35,118.39,76.95,0.0697,0.4035,0.05626,0.02948,S2_WeatherCTV
731,7,Sensors,Major Repair,0.55,94.19,42.38,0.2222,0.8152,0.03992,0.01205,S2_WeatherCTV
811,7,Contactor/Circuit/Relay,Major Repair,0.55,113.99,51.3,0.0886,0.7195,0.05315,0.01605,S2_WeatherCTV
835,7,Power Supply/Converter,Minor Repair,0.35,169.73,110.32,0.0014,0.1072,0.09657,0.05061,S2_WeatherCTV
871,7,Generator,Major Repair,0.55,93.96,42.28,0.2243,0.8162,0.03977,0.01201,S2_WeatherCTV
897,7,Blades,Minor Repair,0.35,124.94,81.21,0.0474,0.354,0.06099,0.03196,S2_WeatherCTV
956,7,Blades,Minor Repair,0.35,89.21,57.99,0.2689,0.6393,0.0368,0.01929,S2_WeatherCTV
1014,7,Pitch/Hydraulic System,Minor Repair,0.35,125.56,81.61,0.0457,0.3495,0.06145,0.0322,S2_WeatherCTV
1022,7,Electrical Components,Minor Repair,0.35,117.95,76.67,0.0714,0.4069,0.05595,0.02932,S2_WeatherCTV
1029,7,Power Supply/Converter,Minor Repair,0.35,137.32,89.26,0.0211,0.2685,0.07028,0.03683,S2_WeatherCTV
1049,7,Yaw System,Minor Repair,0.35,203.6,132.34,0.0,0.0296,0.12688,0.06649,S2_WeatherCTV
201,8,Service Items,Minor Repair,0.35,49.58,32.23,0.739,0.9021,0.01525,0.00799,S2_WeatherCTV
206,8,Generator,Minor Repair,0.35,39.69,25.8,0.8408,0.9427,0.01092,0.00572,S2_WeatherCTV
380,8,Service Items,Minor Repair,0.35,58.23,37.85,0.6364,0.8573,0.01941,0.01017,S2_WeatherCTV
405,8,Transformer,Minor Repair,0.35,108.73,70.68,0.1161,0.4802,0.04952,0.02595,S2_WeatherCTV
462,8,Tower/Foundation,Major Repair,0.55,112.42,50.59,0.0962,0.7276,0.05206,0.01571,S2_WeatherCTV
527,8,Service Items,Minor Repair,0.35,58.85,38.25,0.6287,0.8538,0.01972,0.01033,S2_WeatherCTV
535,8,Controls,Major Repair,0.55,115.16,51.82,0.0832,0.7134,0.05397,0.01629,S2_WeatherCTV
659,8,Grease/Oil/Cooling Liquid,Minor Repair,0.35,124.18,80.71,0.0497,0.3597,0.06043,0.03167,S2_WeatherCTV
749,8,Gearbox,Minor Repair,0.35,134.78,87.61,0.0251,0.2851,0.06834,0.03581,S2_WeatherCTV
866,8,Yaw System,Minor Repair,0.35,154.13,100.18,0.0058,0.1729,0.08357,0.04379,S2_WeatherCTV
881,8,Tower/Foundation,Major Repair,0.55,110.59,49.77,0.1057,0.737,0.05079,0.01533,S2_WeatherCTV
900,8,Pitch/Hydraulic System,Major Repair,0.55,168.35,75.76,0.0016,0.4178,0.0954,0.0288,S2_WeatherCTV
903,8,Controls,Minor Repair,0.35,101.82,66.18,0.1608,0.5366,0.04487,0.02351,S2_WeatherCTV
966,8,Generator,Major Repair,0.55,133.8,60.21,0.0269,0.6118,0.06759,0.0204,S2_WeatherCTV
995,8,Hub,Minor Repair,0.35,148.64,96.62,0.009,0.2013,0.07915,0.04148,S2_WeatherCTV
109,9,Electrical Components,Minor Repair,0.35,58.08,37.75,0.6382,0.8581,0.01933,0.01013,S2_WeatherCTV
199,9,Pitch/Hydraulic System,Major Repair,0.55,68.51,30.83,0.5073,0.9119,0.02477,0.00748,S2_WeatherCTV
202,9,Service Items,Minor Repair,0.35,39.86,25.91,0.8393,0.9421,0.01099,0.00576,S2_WeatherCTV
206,9,Contactor/Circuit/Relay,Minor Repair,0.35,84.67,55.03,0.3159,0.6754,0.03402,0.01783,S2_WeatherCTV
294,9,Blades,Minor Repair,0.35,89.83,58.39,0.2629,0.6344,0.03718,0.01949,S2_WeatherCTV
380,9,Safety,Minor Repair,0.35,96.93,63.01,0.1987,0.5767,0.04168,0.02184,S2_WeatherCTV
381,9,Service Items,Minor Repair,0.35,51.91,33.74,0.7124,0.8909,0.01633,0.00856,S2_WeatherCTV
463,9,Pumps/Motors,Major Repair,0.55,101.01,45.45,0.1667,0.784,0.04434,0.01338,S2_WeatherCTV
473,9,Grease/Oil/Cooling Liquid,Minor Repair,0.35,108.58,70.58,0.1169,0.4814,0.04941,0.02589,S2_WeatherCTV
524,9,Pumps/Motors,Minor Repair,0.35,52.45,34.1,0.706,0.8882,0.01659,0.00869,S2_WeatherCTV
527,9,Service Items,Minor Repair,0.35,54.74,35.58,0.6789,0.8764,0.01769,0.00927,S2_WeatherCTV
539,9,Generator,Major Repair,0.55,95.33,42.9,0.2122,0.8101,0.04065,0.01227,S2_WeatherCTV
557,9,Tower/Foundation,Minor Repair,0.35,89.24,58.01,0.2687,0.6391,0.03682,0.01929,S2_WeatherCTV
574,9,Gearbox,Major Replacement,0.9,129.87,12.99,0.0348,0.9894,0.06464,0.00204,S2_WeatherCTV
601,9,Grease/Oil/Cooling Liquid,Minor Repair,0.35,87.58,56.93,0.2854,0.6524,0.03579,0.01876,S2_WeatherCTV
660,9,Pitch/Hydraulic System,Minor Repair,0.35,96.83,62.94,0.1995,0.5775,0.04161,0.02181,S2_WeatherCTV
679,9,Grease/Oil/Cooling Liquid,Minor Repair,0.35,66.93,43.5,0.5272,0.8041,0.02391,0.01253,S2_WeatherCTV
750,9,Heaters/Coolers,Minor Repair,0.35,133.18,86.57,0.028,0.2958,0.06712,0.03518,S2_WeatherCTV
859,9,Generator,Minor Repair,0.35,88.9,57.79,0.2721,0.6418,0.03661,0.01918,S2_WeatherCTV
930,9,Contactor/Circuit/Relay,Minor Repair,0.35,152.03,98.82,0.0069,0.1834,0.08187,0.0429,S2_WeatherCTV
934,9,Contactor/Circuit/Relay,Minor Repair,0.35,98.82,64.23,0.1834,0.5612,0.0429,0.02248,S2_WeatherCTV
946,9,Yaw System,Minor Repair,0.35,189.26,123.02,0.0002,0.0533,0.11371,0.05959,S2_WeatherCTV
991,9,Generator,Major Repair,0.55,74.79,33.65,0.4296,0.8916,0.02824,0.00853,S2_WeatherCTV
1036,9,Controls,Minor Repair,0.35,174.94,113.71,0.0008,0.0899,0.10106,0.05296,S2_WeatherCTV
1080,9,Tower/Foundation,Minor Repair,0.35,133.01,86.45,0.0283,0.297,0.06699,0.03511,S2_WeatherCTV
136,10,Pitch/Hydraulic System,Minor Repair,0.35,60.45,39.29,0.6088,0.8445,0.02053,0.01076,S2_WeatherCTV
168,10,Blades,Minor Repair,0.35,72.51,47.13,0.4574,0.7661,0.02697,0.01413,S2_WeatherCTV
202,10,Service Items,Minor Repair,0.35,81.85,53.21,0.3468,0.6972,0.03234,0.01695,S2_WeatherCTV
381,10,Service Items,Minor Repair,0.35,79.21,51.48,0.3771,0.7173,0.03079,0.01613,S2_WeatherCTV
435,10,Contactor/Circuit/Relay,Major Repair,0.55,93.83,42.23,0.2254,0.8168,0.0397,0.01198,S2_WeatherCTV
527,10,Service Items,Minor Repair,0.35,72.48,47.11,0.4578,0.7663,0.02695,0.01412,S2_WeatherCTV
550,10,Gearbox,Major Replacement,0.9,124.49,12.45,0.0488,0.9905,0.06066,0.00192,S2_WeatherCTV
555,10,Generator,Major Repair,0.55,117.61,52.92,0.0728,0.7005,0.0557,0.01682,S2_WeatherCTV
581,10,Pitch/Hydraulic System,Minor Repair,0.35,102.29,66.49,0.1574,0.5327,0.04518,0.02368,S2_WeatherCTV
595,10,Controls,Minor Repair,0.35,130.24,84.66,0.034,0.316,0.06491,0.03402,S2_WeatherCTV
650,10,Yaw System,Minor Repair,0.35,111.96,72.78,0.0986,0.4542,0.05174,0.02711,S2_WeatherCTV
697,10,Pitch/Hydraulic System,Minor Repair,0.35,81.49,52.97,0.3509,0.7,0.03213,0.01684,S2_WeatherCTV
936,10,Grease/Oil/Cooling Liquid,Minor Repair,0.35,160.6,104.39,0.0033,0.143,0.08889,0.04658,S2_WeatherCTV
938,10,Heaters/Coolers,Minor Repair,0.35,150.34,97.72,0.0079,0.1922,0.08051,0.04219,S2_WeatherCTV
975,10,Pumps/Motors,Minor Repair,0.35,150.89,98.08,0.0076,0.1894,0.08094,0.04242,S2_WeatherCTV
202,11,Service Items,Minor Repair,0.35,79.21,51.48,0.377,0.7173,0.03079,0.01613,S2_WeatherCTV
215,11,Controls,Minor Repair,0.35,55.98,36.39,0.6639,0.8698,0.01829,0.00959,S2_WeatherCTV
324,11,Heaters/Coolers,Minor Repair,0.35,94.87,61.67,0.2162,0.5935,0.04036,0.02115,S2_WeatherCTV
347,11,Generator,Major Replacement,0.9,82.03,8.2,0.3449,0.9966,0.03245,0.00103,S2_WeatherCTV
376,11,Pitch/Hydraulic System,Minor Repair,0.35,93.58,60.83,0.2277,0.6041,0.03953,0.02072,S2_WeatherCTV
382,11,Service Items,Minor Repair,0.35,77.48,50.36,0.3972,0.7302,0.02979,0.01561,S2_WeatherCTV
394,11,Grease/Oil/Cooling Liquid,Minor Repair,0.35,101.32,65.86,0.1645,0.5407,0.04454,0.02334,S2_WeatherCTV
